Identification Level,External Identifier,Compound,sMEnD2_mean,sMEnD1_mean,Fold_Change,P_Value,FDR_P_Value
Tier 2,C04742,5(S)-HETE,0.7866666666666667,1.5606666666666669,0.5040580948312686,0.013972150737354931,0.1227652658398785
Tier 2,C14767,9(S)-HODE,0.5290666666666667,1.0571333333333335,0.5004729772340291,0.03801534072097781,0.1668931056652018
Tier 2,,"14,15-EET",0.7982,1.598,0.4994993742177722,0.03735537149658473,0.1668931056652018
Tier 2,,Capsaicin O-glucuronide,0.4432333333333333,0.8959666666666667,0.4946984634845046,0.011494051542509074,0.1227652658398785
Tier 1,C11863,Gibberellin A9,0.7706666666666666,1.5656666666666668,0.49222908239301677,0.016607085166398267,0.12364008533619385
Tier 2,C05791,D-Urobilin,0.2195666666666667,0.4492,0.488794894627486,0.01679825136024532,0.12364008533619385
Tier 2,,"3,5-Dihydroxybiphenyl",0.6585333333333333,1.3533333333333333,0.4866009852216749,0.04323921776757237,0.17240894539733298
Tier 2,,Hydantoin-5-propionic acid,0.33666666666666667,0.6956666666666665,0.48394825107810263,0.04373445206800337,0.17240894539733298
Tier 2,,"Quercetin 3-O-(6""-O-Feruloyl)-Glucoside",1.3063333333333336,2.7069999999999994,0.4825760374338138,0.042852432493333086,0.17240894539733298
Tier 2,C16679,all-trans-18-Hydroxyretinoic acid,1.5813333333333333,3.291,0.4805023802289071,0.027068020098215448,0.14323862381795163
Tier 2,,"xi-2-Hydroxy-1,3,5-bisabolatrien-9-one",0.7074666666666668,1.481,0.47769525095656096,0.0021735450120653173,0.08090681545020954
Tier 1,C04780,Octanoic Acid,0.6282,1.3311,0.4719405003380663,0.014475522815021095,0.1227652658398785
Tier 2,C20940,L-Dihydroanticapsin,0.6903999999999999,1.4635,0.4717458148274683,0.009622789799876196,0.11637625897206773
Tier 2,,"4,5-Dioxopentanoic acid",2.989333333333333,6.358666666666667,0.4701195219123505,0.008477953213513757,0.11594388160536634
Tier 1,C16300,Stearidonic Acid,0.75,1.5996666666666668,0.4688476765992915,0.005794567672021361,0.09834207531694515
Tier 2,,"9-cis,11-trans-Octadecadienoic acid",0.5526666666666666,1.1816666666666666,0.46770098730606485,0.015990992474778764,0.12364008533619385
Tier 2,,Abscisic acid/(-)-Abscisic Acid,0.641,1.381,0.46415640839971034,0.025731043169148395,0.13935644407964015
Tier 2,C14778,16(R)-HETE,0.7347,1.6671666666666667,0.4406877936619014,0.04417553831047958,0.17297111115488456
Tier 2,,2-[(L-Alanin-3-ylcarbamoyl)methyl]-2-hydroxybutanedioic acid,0.5207,1.1843333333333332,0.4396566282015199,0.011706935145517464,0.1227652658398785
Tier 2,,Seryl-Asparagine,0.49133333333333323,1.1196666666666666,0.43882107770169687,0.012128028376756804,0.1227652658398785
Tier 2,,cis-4-Octenedioic acid,1.8526666666666667,4.263333333333333,0.43455824863174364,0.001961263269088053,0.08090681545020954
Tier 1,,Pimelic acid/3-Methyladipic Acid,1.5963333333333332,3.697333333333333,0.43175261449693475,0.025076644092029508,0.13899865161505764
Tier 2,C03090,5-Phosphoribosylamine,1.2163333333333333,2.818,0.4316299976342559,0.01545384942763171,0.12352421714913897
Tier 1,,Butanoic Acid/Isobutyric Acid,0.7533333333333333,1.7459999999999998,0.4314623902252769,0.041857296288875134,0.17139658059865065
Tier 2,C00407,Isomer 1 of L-Isoleucine,0.7443333333333334,1.7296666666666667,0.4303333975717865,0.005284928700070619,0.09575752162426232
Tier 2,,N-Methyl-a-aminoisobutyric acid,0.21433333333333335,0.5006666666666667,0.42809587217043943,0.001771455734136667,0.08090681545020954
Tier 2,,"4,8-Dihydroxyquinoline",0.9630000000000001,2.2603333333333335,0.42604335643710367,0.0023173502871750963,0.08090681545020954
Tier 2,C09826,Pinobanksin,0.3915,0.9306666666666666,0.42066618911174786,0.02125079455946192,0.13232913110218342
Tier 2,,O-Methyl-L-threonine,0.4592666666666667,1.0945,0.4196132176031674,0.01415481810745425,0.1227652658398785
Tier 2,C00219,Arachidonic acid,0.6177666666666667,1.484,0.4162848158131177,0.0013517428653518635,0.08090681545020954
Tier 2,C05635,5-Hydroxyindoleacetic acid,0.6946666666666667,1.6803333333333335,0.4134100376909343,0.019707856554091317,0.1308539226988487
Tier 1,,trans-2-Methyl-2-pentenoic Acid,1.9013333333333333,4.607333333333334,0.4126754449428447,0.020744682654983488,0.13215201174395957
Tier 2,C03590,4-Hydroxyphenylglyoxylic acid,0.3391,0.826,0.4105326876513318,0.008975769354925566,0.11594388160536634
Tier 1,C19837,Indole-3-carboxylic acid,0.906,2.213,0.40939900587437866,0.001955971488865655,0.08090681545020954
Tier 2,C03242,Icosatrienoic acid,0.5626666666666666,1.39,0.40479616306954436,0.0026263016371417874,0.08090681545020954
Tier 1,C06104,Adipic acid,2.064666666666666,5.114666666666667,0.40367570385818546,0.012582672628989466,0.1227652658398785
Tier 2,C20904,2-Iminopropanoate,0.23243333333333335,0.5828000000000001,0.39882177991306333,0.0023008658154228885,0.08090681545020954
Tier 2,C02666,Coniferyl aldehyde,0.5680000000000001,1.4693333333333334,0.38656987295825773,0.007686872047990819,0.11472661305514391
Tier 1,C00022,Propanoic acid,0.6156666666666667,1.601,0.3845513220903602,0.001412823560880065,0.08090681545020954
Tier 2,C02298,N-Acetylindoxyl,0.8143333333333334,2.1626666666666665,0.3765413070283601,0.0012405961279339415,0.08090681545020954
Tier 2,,"N3-Fumaroyl-L-2,3-diaminopropanoic acid",0.5529333333333334,1.473,0.3753790450328129,0.01944928359013504,0.1308539226988487
Tier 2,,Isomer 1 of N-Methyl-a-aminoisobutyric acid,0.13433333333333333,0.3627666666666667,0.3703023063493522,0.01961349246922421,0.1308539226988487
Tier 2,C17951,N-Acetylphosphinothricin,0.5936,1.6073666666666666,0.3692996827108521,0.019167489752873683,0.1306771801387094
Tier 2,C00350,sn-Glycero-3-phosphoethanolamine,1.1956666666666667,3.297333333333333,0.36261625556004856,0.041897628030499234,0.17139658059865065
Tier 1,C02499,2-Phenylphenol,0.4216666666666667,1.1696666666666669,0.36050156739811906,0.033869003963212664,0.1603935784894358
Tier 1,HMDB0028853,Glycyl-Tyrosine,0.3443333333333334,0.9580000000000001,0.3594293667362561,0.02448558254628766,0.13899865161505764
Tier 1,C06427,alpha-Linolenic acid,1.6129999999999998,4.494,0.35892300845571873,0.013017864091786055,0.1227652658398785
Tier 2,C20781,"2,4-Diketo-3-deoxy-L-fuconic acid",4.187666666666667,11.702666666666667,0.35783866924917396,0.013284376210551802,0.1227652658398785
Tier 2,C14765,13-OxoODE,1.3606666666666667,3.831666666666667,0.3551109177903436,0.020117870384285797,0.13108712901389047
Tier 2,,alpha-Cyano-4-hydroxycinnamic acid,0.9916666666666667,2.8793333333333333,0.34440842787682335,0.021157860227491332,0.13232913110218342
Tier 2,,"3-(3,5-Dihydroxyphenyl)-2-propenoic acid",0.7061333333333334,2.0520666666666667,0.3441083785452065,0.011629095528286167,0.1227652658398785
Tier 2,C12989,N2-Acetyl-L-Lysine,0.5476666666666666,1.608666666666667,0.3404475756319933,0.002407202270092913,0.08090681545020954
Tier 2,,"3,4-Dihydroxyphenylethyleneglycol 3-O-glucuronide",0.5591666666666667,1.6703333333333334,0.33476352025543804,0.032852890976504755,0.1596671935602893
Tier 1,,3-Methoxy-4-hydroxymandelic acid,0.8456666666666667,2.6133333333333333,0.3235969387755102,0.0024919971874062044,0.08090681545020954
Tier 2,,"15-Deoxy-Delta12,14-PGJ2",0.8303333333333334,2.6153333333333335,0.3174866173846546,0.001086419434002423,0.08090681545020954
Tier 2,C21086,"(3E)-3-[(1R,5R,6S)-5-Hydroxy-7-oxabicyclo[4.1.0]heptan-2-ylidene]-2-oxopropanoic acid",0.8753333333333333,2.763666666666667,0.3167289832348329,0.005535594433844327,0.09575752162426232
Tier 2,,Rhamnalpinogenin,0.8076666666666666,2.5873333333333335,0.31216181396547277,0.0162313561409053,0.12364008533619385
Tier 1,,Hydrocinnamic Acid/3-Methylphenylacetic Acid,0.6136333333333334,1.973,0.311015374218618,0.005105786044160309,0.09575752162426232
Tier 2,C04577,15-OxoETE,1.3023333333333333,4.190333333333333,0.3107946861824835,0.007919006940820978,0.11472661305514391
Tier 2,C07289,Crepenynic acid,1.3793333333333333,4.486666666666666,0.3074294205052006,0.00824997023405136,0.11594388160536634
Tier 2,,"3,4-Dihydroxyphenylacetaldehyde 4-O-glucuronide",0.7036666666666666,2.327,0.30239220742014034,0.0064589153023195634,0.10246243035254433
Tier 2,C16320,Colnelenic acid,0.948,3.1649999999999996,0.29952606635071094,0.0163363587246185,0.12364008533619385
Tier 1,C01197,Caffeic Acid,0.7453333333333333,2.5393333333333334,0.2935153583617747,0.008713838418288976,0.11594388160536634
Tier 2,C00975,Dihydroxyfumaric acid,0.6501333333333333,2.2283333333333335,0.2917576664173523,0.023192281306431254,0.13855594862965886
Tier 2,C14766,9-OxoODE,1.14,3.9113333333333333,0.2914607124595193,0.000586266615298808,0.06794830071313185
Tier 1,C00059,Uric acid,0.9227666666666666,3.175666666666667,0.2905741576571848,0.030942496067657605,0.1552482811359964
Tier 2,,Robustaquinone A,0.8533333333333334,3.0323333333333333,0.2814114543256019,0.00630512955613731,0.1021150735674674
Tier 2,C16405,Homoeriodictyol chalcone,0.5756666666666667,2.1183333333333336,0.27175452399685285,0.002946302045086517,0.08328692854281154
Tier 2,,"4-Caffeoyl-1,5-quinolactone",0.46366666666666667,1.7126666666666666,0.2707279096924874,0.017035386417049075,0.12364008533619385
Tier 2,C16309,Traumatin,0.7350333333333333,3.250666666666667,0.2261177194421657,0.02303984516658571,0.13835844843561057
Tier 2,,"3,7,4'-Trimethylquercetin 2'-O-beta-D-Glucoside",0.23849999999999996,1.1843333333333332,0.20137911623979735,0.0026487476194113385,0.08090681545020954
Tier 2,C16319,Isomer 1 of Etherolenic acid,1.636,8.558,0.19116616031783126,0.015139948272981358,0.1227652658398785
